ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,QuestID,PlayerConditionID
632,魔法宝箱,你现在可以在巨龙群岛的洞穴和废墟里找到魔法宝箱。与龙鳞先遣营地的莱阿娜谈一谈，了解更多信息。,解锁魔法宝箱,13,16,2201832,8,0,0,0,0,0,0,0,0,0,0,0
635,远古界门 III,在龙鳞先遣营地的山丘上的红玉之鳞岗哨找到塞林·暗砧，从而开启第四座远古界门。,解锁更多界门节点,13,10,4578411,8,0,0,0,0,0,0,0,0,0,0,0
636,编目探险,解锁在巨龙群岛各地参与编目探险的权限。龙鳞先遣营地纳纳斯博士会帮助你开始活动。（需要解锁世界任务）,解锁编目世界任务,13,8,1109101,10,0,0,0,0,0,0,0,0,0,0,0
637,埋藏的宝藏,你可以使用你的探险锹来发现并挖掘翻动过的泥土。可在龙鳞先遣营地的探路者杰布处购买探险锹。,解锁翻动过的泥土宝藏,13,5,2201832,8,0,0,0,0,0,0,0,0,0,0,0
639,探险锻造,你可以从龙鳞先遣营地的马格尔老板处获得设计图：耐用铁铲。,解锁锻造配方,13,5,1392955,8,0,0,0,0,0,0,0,0,0,0,96828
640,奖励补给,你有25%的几率从巨龙群岛的宝箱中获得额外的巨龙群岛补给。,解锁额外补给,13,10,1397630,8,0,0,0,0,0,0,0,0,0,0,0
641,寻路者的罗盘,从龙鳞先遣营地的探路者杰布处获得寻路者的罗盘玩具。,解锁玩具,13,9,4635197,8,0,0,0,0,0,0,0,0,0,0,0
643,动物专家,你可以从龙鳞先遣营地的晶须爷爷处获得灰色狨猴和黑色掠虫宠物。,解锁宠物,13,11,2991181,8,0,0,0,0,0,0,0,0,0,0,0
644,探险铭文 III,你可以从龙鳞先遣营地的马格尔老板处购买工艺图：幻象羊皮纸：岩浆飞弹。,解锁铭文配方,13,21,134942,8,0,0,0,0,0,0,0,0,0,0,96832
646,探险珠宝加工 I,你可以从龙鳞先遣营地的马格尔老板处购买图鉴：活跃玛里苟石、图鉴：导师的奈萨晶和图鉴：狂热奈萨晶。,解锁珠宝加工配方,13,9,1500870,8,0,0,0,0,0,0,0,0,0,0,96833
647,探险珠宝加工 II,你可以从龙鳞先遣营地的马格尔老板处购买图鉴：大地守护者的雕像和图鉴：生命缚誓者的雕像。,解锁珠宝加工配方,13,13,1500870,8,0,0,0,0,0,0,0,0,0,0,96833
649,龙鳞探险队套装,你可以从龙鳞探险队先遣营地的探路者杰布处获得龙鳞探险队套装幻化外观。,解锁探险队套装,13,14,4291724,8,0,0,0,0,0,0,0,0,0,0,0
650,i-鸭鸣声调幅器,你可以从龙鳞先遣营地的探路者杰布处获得i-鸭语音模组，这是i-鸭机械伙伴的重要组件。,解锁宠物材料,13,21,4048816,8,0,0,0,0,0,0,0,0,0,0,0
652,远古界门 IV,在龙鳞先遣营地的山丘上的红玉之鳞岗哨找到塞林·暗砧，从而开启第五座远古界门。,解锁更多界门节点,13,15,4578411,8,0,0,0,0,0,0,0,0,0,0,0
653,探险裁缝 I,你可以从龙鳞先遣营地的马格尔老板处购买图样：大师的荒布钓鱼帽、图样：大师的荒布大厨帽、图样：探险者的草药知识战旗和图样：探险者的地质学战旗。,解锁裁缝配方,13,15,4549162,8,0,0,0,0,0,0,0,0,0,0,96826
654,探险裁缝 II,你可以从龙鳞先遣营地的马格尔老板处获得图样：冰冷软垫和图样：龙鳞探险队的探险帐篷。,解锁裁缝配方,13,17,1392955,8,0,0,0,0,0,0,0,0,0,0,96826
655,舒适研究,你可以从龙鳞先遣营地的莱阿娜处获得玩具：柔软的紫色枕头、纤细的神圣遗物学会枕头以及小型三角枕头。,解锁枕头玩具,13,17,1392559,8,0,0,0,0,0,0,0,0,0,0,0
656,爆裂考古学,你可以从龙鳞先遣营地的探路者杰布处获得探险队炸药。,解锁户外消耗品,13,20,133713,8,0,0,0,0,0,0,0,0,0,0,0
658,远古界门 V,在龙鳞先遣营地的山丘上的红玉之鳞岗哨找到塞林·暗砧，从而开启第六座远古界门。,解锁更多界门节点,13,17,4578411,8,0,0,0,0,0,0,0,0,0,0,0
659,奖励补给 II,你有额外25%的几率能从宝箱获得更多巨龙群岛补给，总共几率提高50%。,解锁额外补给,13,18,1397630,8,0,0,0,0,0,0,0,0,0,0,0
661,探险裁缝 III,你可以从龙鳞先遣营地的马格尔老板处获得图样：青纹探险包。,解锁裁缝配方,13,19,4549162,8,0,0,0,0,0,0,0,0,0,0,96826
663,远古界门 VI,在龙鳞先遣营地的山丘上的红玉之鳞岗哨找到塞林·暗砧，从而开启第七座远古界门。,解锁更多界门节点,13,20,4578411,8,0,0,0,0,0,0,0,0,0,0,0
664,探险铭文 II,你可以从龙鳞先遣营地的马格尔老板处获得工艺图：龙鳞探险队合约。,解锁铭文配方,13,19,4549174,8,0,0,0,0,0,0,0,0,0,0,96832
665,龙鳞探险队战袍,从龙鳞先遣营地的编目员杰克斯处解锁龙鳞探险队战袍。,解锁战袍外观,13,19,514262,8,0,0,0,0,0,0,0,0,0,0,0
669,远古界门 VII,在龙鳞先遣营地的山丘上的红玉之鳞岗哨找到塞林·暗砧，从而开启第八座远古界门。,解锁更多界门节点,13,23,4578411,8,0,0,0,0,0,0,0,0,0,0,0
670,掠蜓骑行,你可以从龙鳞先遣营地的晶须爷爷处获得两种掠蜓坐骑（驯服的掠蜓和碧蓝掠蜓）。,解锁掠蜓坐骑,13,25,3995641,8,0,0,0,0,0,0,0,0,0,0,0
673,观龙者手稿 I,你可以在龙鳞先遣营地的莱阿娜处为你的复苏始祖幼龙坐骑获取四种新的观龙者手稿（棘刺之额、脊刺头冠、尖刺下颚和棕色毛发）。,解锁新的观龙者手稿,13,9,4622499,8,0,0,0,0,0,0,0,0,0,0,0
674,探险工程学 I,你可以从龙鳞先遣营地的马格尔老板处获得结构图：重力置换器和结构图：原始解构炸药。,解锁工程学配方,13,9,1392955,8,0,0,0,0,0,0,0,0,0,0,96829
675,探险珠宝加工 III,你可以从龙鳞先遣营地的马格尔老板处获得图鉴：华丽的页边放大镜。,解锁珠宝加工配方,13,15,1500870,8,0,0,0,0,0,0,0,0,0,0,96833
676,探险工程学 II,你可以从龙鳞先遣营地的马格尔老板处获得结构图：无底泽泥矿物包和结构图：弹簧支承的卡兹格罗金纤维切割器。,解锁工程学配方,13,15,1392955,8,0,0,0,0,0,0,0,0,0,0,96829
677,探险铭文 I,你可以从龙鳞先遣营地的马格尔老板处获得工艺图：复苏始祖幼龙手稿：脊刺头冠。,解锁铭文配方,13,15,4549162,8,0,0,0,0,0,0,0,0,0,0,96832
678,观龙者手稿 II,你可以在龙鳞先遣营地的莱阿娜处为你的复苏始祖幼龙坐骑获取四种新的观龙者手稿（尖刺棒尾、后卷角、劫猎者图案和弯刺之额）。,解锁新的观龙者手稿,13,15,4622499,8,0,0,0,0,0,0,0,0,0,0,0
679,观龙者手稿 III,你可以在龙鳞先遣营地的莱阿娜处为你的载风迅疾幼龙、复苏始祖幼龙和/或崖际荒狂幼龙坐骑获取三种新的观龙者手稿，为其提供红鳞。,解锁新的观龙者手稿,13,22,4622499,8,0,0,0,0,0,0,0,0,0,0,0
680,探险工程学 III,你可以从龙鳞先遣营地的马格尔老板处获得结构图：i-鸭。,解锁工程学配方,13,21,4048816,8,0,0,0,0,0,0,0,0,0,0,96829
681,联合协会旗帜,你可以从龙鳞先遣营地的编目员杰克斯处获得神圣遗物学会和探险者协会旗帜（两个协会现在在龙鳞探险队中团结一致）。,解锁旗帜玩具,13,19,132487,8,0,0,0,0,0,0,0,0,0,0,0
682,探险裁缝 IV,你可以从龙鳞先遣营地的马格尔老板处获得图样：毛绒鸭鸭。,解锁裁缝配方,13,21,4549162,8,0,0,0,0,0,0,0,0,0,0,96826
683,珠光红玉龙崽藏宝图,你可以从龙鳞先遣营地的马格尔老板处获得特殊的藏宝图。这些地图可以带你找到珠光红玉龙崽的材料与珠宝加工图样。,解锁藏宝图,13,21,237387,8,0,0,0,0,0,0,0,0,0,0,0
684,高级探险工具,你可以从龙鳞先遣营地的莱阿娜处获得武器幻化外观：探险挖掘器、值得信赖的扫雷器以及研究员的放大镜。,解锁探险队工具外观,13,7,4202228,10,0,0,0,0,0,0,0,0,0,0,0
685,探险装备 II,你可以从龙鳞先遣营地的探路者杰布处获得一件有用的腿部护甲（物品等级389）。,解锁裤子护甲,13,18,4291727,8,0,0,0,0,0,0,0,0,0,0,0
686,远古界门 I,在龙鳞先遣营地的山丘上的红玉之鳞岗哨找到塞林·暗砧，从而解锁一对远古界门，可以用来在红玉之鳞岗哨和钴蓝集所之间穿梭。,解锁远古界门,13,7,4578411,10,0,0,0,0,0,0,0,0,0,73864,0
694,伊斯卡拉海象人,你已经开始与伊斯卡拉海象人建立关系。,解锁伊斯卡拉海象人名望,14,1,4566513,8,0,0,0,0,0,0,0,0,0,0,0
695,神圣的海象人图腾,你可以与长老波雅交谈，了解如何鉴别和找回被盗的神圣的海象人图腾。,解锁海象人宝藏掉落,14,2,442741,8,0,0,0,0,0,0,0,0,0,0,0
696,社区盛宴,你可以加入社区，一起准备海象人社区盛宴，在伊斯卡拉赢得称赞，而且（吃下盛宴后）获得食物增益效果。和伊斯卡拉的大个子基努克谈一谈，了解更多。,解锁社区盛宴,14,3,2066013,10,0,0,0,0,0,0,0,0,0,0,0
697,烹饪供应商,你可以从伊斯卡拉的小奇处获得玩具“海象人旅行汤锅”和“鲸骨茶具”，以及幻化外观“海象人菜板”和“海象人乌鲁刀”。,解锁烹饪玩具和工具外观,14,4,644380,8,0,0,0,0,0,0,0,0,0,0,0
698,高地垂钓,你可以制作工具来帮你在巨龙群岛最高的池塘和湖泊里找到鱼点。拜访伊斯卡拉的塔薇欧，学习这项海象人的最高机密。,解锁高地垂钓,14,6,4672495,8,0,0,0,0,0,0,0,0,0,0,0
699,渔网 I,你可以和伊斯卡拉的塔薇欧谈一谈，请她协助你制作渔网。设置好海象人渔网后，可以随着时间的流逝自动获得渔获。,解锁钓鱼内容,14,5,2159817,8,0,0,0,0,0,0,0,0,0,0,0
700,鱼叉 I,你可以制作伊斯卡拉鱼叉来捕获巨龙群岛的大型海洋生物。拜访伊斯卡拉的塔薇欧了解更多信息。,解锁钓鱼内容,14,7,1911518,8,0,0,0,0,0,0,0,0,0,0,0
701,寒冰垂钓,你可以制作工具来帮你在巨龙群岛的冰面上找到新的鱼点。拜访伊斯卡拉的塔薇欧，学习这项海象人的冰寒机密。,解锁寒冰垂钓,14,10,236801,8,0,0,0,0,0,0,0,0,0,0,0
702,渔网 II,你可以升级你的渔网，捕捉更多的鱼，并且/或者使捕鱼的速度提高。拜访伊斯卡拉的塔薇欧了解更多信息。,解锁钓鱼升级,14,13,2159815,8,0,0,0,0,0,0,0,0,0,0,0
703,熔岩垂钓,你可以制作工具来帮你在巨龙群岛的岩浆中找到新的鱼点。拜访伊斯卡拉的塔薇欧，学习这项海象人的酷热机密。,解锁熔岩垂钓,14,15,514278,8,0,0,0,0,0,0,0,0,0,0,0
704,鱼叉 II,你可以制作伊斯卡拉鱼叉的升级物品。拜访伊斯卡拉的塔薇欧来了解更多信息。,解锁钓鱼升级,14,18,1376040,8,0,0,0,0,0,0,0,0,0,0,0
706,海象人工具盒,你可以在巨龙群岛水路边和海岸边取回失窃的海象人工具盒。拜访伊斯卡拉的塔薇欧，了解更多信息。,解锁钓鱼宝藏,14,27,294477,8,0,0,0,0,0,0,0,0,0,0,0
708,观龙者手稿 I,你可以在伊斯卡拉的诺卢克处为你的高地幼龙坐骑获取四种新的观龙者手稿（尖刺脸颊、多角之头、茏葱之额和鳍颈）。,解锁新的观龙者手稿,14,7,4622497,8,0,0,0,0,0,0,0,0,0,0,0
709,观龙者手稿 II,你可以在伊斯卡拉的诺卢克处为你的高地幼龙坐骑获取三种新的观龙者手稿（刀刃之尾、大斑点图案和荆棘角）。,解锁新的观龙者手稿,14,13,4622497,8,0,0,0,0,0,0,0,0,0,0,0
710,观龙者手稿 III,你可以在伊斯卡拉的诺卢克处为你的载风迅疾幼龙、复苏始祖幼龙和/或崖际荒狂幼龙坐骑获取三种新的观龙者手稿，为其提供蓝鳞。,解锁新的观龙者手稿,14,19,4622497,8,0,0,0,0,0,0,0,0,0,0,0
711,海象人头饰,你可以从伊斯卡拉的欧玛普莉塔处获得八件暖和的头饰幻化外观。,解锁头盔外观,14,6,4620974,8,0,0,0,0,0,0,0,0,0,0,0
712,海象人背包,你可以从伊斯卡拉的提库克处获得十二种鼓鼓囊囊的背包幻化外观。,解锁背包外观,14,16,4620163,8,0,0,0,0,0,0,0,0,0,0,0
713,海象人肩甲,你可以从伊斯卡拉的隆图皮特处获得十二种肩甲幻化外观。,解锁肩部外观,14,28,4621334,8,0,0,0,0,0,0,0,0,0,0,0
714,海象人武器,你可以从伊斯卡拉的哈努处获得海象人武器幻化外观。,解锁武器外观,14,24,4183251,8,0,0,0,0,0,0,0,0,0,0,0
715,豺狼人背包,你可以从伊斯卡拉的斯卡普斯处获得五件豺狼人背包的披风幻化外观。,解锁背包外观,14,29,4562569,8,0,0,0,0,0,0,0,0,0,0,0
716,训练中的兽栏管理员,你可以从伊斯卡拉的基克处获得两种战斗宠物（维斯库克和仰泳木齿兽）。,解锁宠物,14,9,3751919,8,0,0,0,0,0,0,0,0,0,0,0
717,海象人商贩的装备,你可以从伊斯卡拉的隆图皮特处获得海象人商贩的披风幻化外观和皮制商贩的套装幻化外观。,解锁皮甲套装,14,12,4095088,8,0,0,0,0,0,0,0,0,0,0,0
718,冰雪之乐,你可以从伊斯卡拉东南部岛屿上的基欧波处获得两个雪橇玩具。,解锁雪橇玩具,14,26,1247304,8,0,0,0,0,0,0,0,0,0,0,0
719,蓝色抚慰,你可以从伊斯卡拉的隆图皮特处获得一个蓝罩豆袋坐垫玩具。,解锁玩具,14,23,1519423,8,0,0,0,0,0,0,0,0,0,0,0
720,渔夫之欢,你可以从伊斯卡拉的努恩弗克处获得两个鱼类主题的玩具。,解锁鱼类玩具,14,17,533422,8,0,0,0,0,0,0,0,0,0,0,0
721,海象人战袍,你可以从伊斯卡拉的穆里克处获得伊斯卡拉海象人战袍。,解锁战袍外观,14,21,4566513,8,0,0,0,0,0,0,0,0,0,0,0
723,海象人装备 II,你可以从伊斯卡拉的阿尔非克处获得一件有用的肩甲（物品等级389）。,解锁肩部护甲,14,22,4095092,8,0,0,0,0,0,0,0,0,0,0,0
724,海象人装备 I,你可以从伊斯卡拉的阿尔非克处获得有用的护腕（物品等级376）。,解锁腕部护甲,14,14,4095086,8,0,0,0,0,0,0,0,0,0,0,0
725,侦查奥獭,你可以从伊斯卡拉的塔托处获得两种奥獭坐骑（黄色侦查奥獭和棕色侦查奥獭）。,解锁奥獭坐骑,14,25,4093849,8,0,0,0,0,0,0,0,0,0,0,0
726,勇猛探险者,你现在可以使用辛苦获得的“勇猛探险者”头衔。,头衔解锁,13,25,4553783,8,0,0,0,0,0,0,0,0,0,0,0
727,社区一员,你可以使用头衔“伊斯卡拉的”来展现你和巨龙群岛的海象人的友谊。,头衔解锁,14,30,4186580,8,0,0,0,0,0,0,0,0,0,0,0
728,世界故事卷轴,你现在每周可以在“巨龙时代”的户外区域里冒险时发现一个优秀的海象人故事卷轴。可以把这些卷轴交还给长老波雅获取奖励。,解锁优秀故事卷轴,14,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0
729,地下城探索者的故事卷轴,你现在每周可以在“巨龙时代”的地下城里冒险时发现一个精良的海象人故事卷轴。可以把这些卷轴交还给长老波雅获取奖励。,解锁精良故事卷轴,14,15,4549162,8,0,0,0,0,0,0,0,0,0,0,0
733,奖励补给 II,你有额外25%的几率从花朵和其他植物宝藏里收集到额外的巨龙群岛补给，总共几率提高50%。,解锁额外补给,14,20,133651,8,0,0,0,0,0,0,0,0,0,0,0
734,奖励补给 I,你有25%的几率从花朵和其他植物宝藏里收集到额外的巨龙群岛补给。,解锁额外补给,14,8,133651,8,0,0,0,0,0,0,0,0,0,0,0
741,海象人制皮 I,你可以从伊斯卡拉的罗库图克处兼得图样：同盟暖心裘皮大衣和图样：雪球制作手套。,解锁制皮配方,14,15,1500870,8,0,0,0,0,0,0,0,0,0,0,96827
742,海象人铭文 I,你可以从伊斯卡拉的诺卢克处获得工艺图：高地幼龙：黑色毛发。,解锁铭文配方,14,13,134942,8,0,0,0,0,0,0,0,0,0,0,96832
743,海象人制皮 II,你可以从伊斯卡拉的罗库图克处获得图样：防电手套、图样：奢华植物背包、图样：珠光护具和图样：高级剥皮师的帽子。,解锁制皮配方,14,18,1500870,8,0,0,0,0,0,0,0,0,0,0,96827
744,海象人制皮 IV,你可以从伊斯卡拉的罗库图克处获得图样：完工的皇家骑甲原型。,解锁制皮配方,14,29,1500870,8,0,0,0,0,0,0,0,0,0,0,96827
745,海象人铭文 II,你可以从伊斯卡拉的罗库图克处获得工艺图：合约：伊斯卡拉海象人。,解锁铭文配方,14,25,134942,8,0,0,0,0,0,0,0,0,0,0,96832
746,海象人制皮 III,你可以从伊斯卡拉的罗库图克处获得图样：海象人豆袋坐垫。,解锁制皮配方,14,23,1500870,8,0,0,0,0,0,0,0,0,0,0,96827
748,瓦德拉肯联军,你已经开始获得瓦德拉肯联军名望。,解锁瓦德拉肯联军名望,15,1,4569780,8,0,0,0,0,0,0,0,0,0,0,0
749,泰坦圣物,你可以在泰坦、巨龙和拜荒者宝藏中发现泰坦圣物，从而提升你在瓦德拉肯联军的地位。把它们带给瓦德拉肯的黑曜飞地外沿的索罗缇丝。,解锁泰坦圣物宝藏掉落,15,2,3753262,8,0,0,0,0,0,0,0,0,0,0,0
750,巨龙烹饪,你可以从瓦德拉肯脆烤山羊旅店的艾鲁苟萨处获得一套茶具玩具和六件餐具幻化外观。,解锁烹饪玩具和工具外观,15,3,2264901,8,0,0,0,0,0,0,0,0,0,0,0
751,匠人的知识 I,你可以从瓦德拉肯的多赛诺斯处获得巨龙匠人的知识。,解锁专业专精点数,15,14,4549130,0,0,0,0,0,0,0,0,0,0,0,103831
753,巨龙旗帜,你可以从瓦德拉肯守护巨龙之座里面的乌纳托斯处获得五件巨龙旗帜玩具。,解锁旗帜玩具,15,27,4624619,8,0,0,0,0,0,0,0,0,0,0,0
754,园艺工具,你可以从瓦德拉肯团结花园的格里尔姆佩奇处获得五件园艺工具幻化外观。,解锁园艺工具外观,15,6,794468,8,0,0,0,0,0,0,0,0,0,0,0
755,普通龙兽护肩,你可以从瓦德拉肯黑曜飞地的铸甲师泰里斯克处获得五大巨龙军团的普通护肩幻化外观。,解锁肩部外观,15,10,3447989,8,0,0,0,0,0,0,0,0,0,0,0
756,火把、宝典和瓶子,你可以从瓦德拉肯匠人集市的加耶拉处获得各种以平民物品为主题的武器幻化外观。,解锁武器和副手物品外观,15,25,133742,8,0,0,0,0,0,0,0,0,0,0,0
757,精致龙兽护肩,你可以从瓦德拉肯黑曜飞地内部的铸甲师泰里斯克处获得精致的护肩幻化外观。,解锁肩部外观,15,28,3395748,8,0,0,0,0,0,0,0,0,0,0,0
758,龙人头盔,你可以从瓦德拉肯黑曜飞地内部的铸甲师泰里斯克处获得五件龙人主题的头盔幻化外观。,解锁头盔外观,15,17,2906599,8,0,0,0,0,0,0,0,0,0,0,0
759,泰坦武器,你可以从瓦德拉肯黑曜飞地的外侧的索罗缇丝处获得泰坦主题的武器幻化外观。,解锁武器外观,15,13,4331966,8,0,0,0,0,0,0,0,0,0,0,0
760,巨龙武器,你可以从瓦德拉肯黑曜飞地内部的武器匠考雷夫处获得巨龙主题的武器幻化外观。,解锁武器外观,15,29,4181037,8,0,0,0,0,0,0,0,0,0,0,0
761,瓦德拉肯联军战袍,你可以从瓦德拉肯守护巨龙之座的乌纳托斯处获得瓦德拉肯联军战袍。,解锁战袍,15,23,4569780,8,0,0,0,0,0,0,0,0,0,0,0
762,瓦德拉肯时尚,你可以从瓦德拉肯匠人集市的加耶拉处获得瓦德拉肯平民衣物幻化套装。,解锁平民套装,15,20,4464849,8,0,0,0,0,0,0,0,0,0,0,0
763,联军成员,你可以使用“巨龙之友”头衔来炫耀你和瓦德拉肯联军的关系。,头衔解锁,15,30,4569780,8,0,0,0,0,0,0,0,0,0,0,0
764,观龙者手稿 I,你可以在瓦德拉肯飞瀑之缘附近的凯斯塔兹处为你的崖际荒狂幼龙坐骑获取四种新的观龙者手稿（装甲之额、叉头角、尖刺脸颊和黑皮肤配色）。,解锁新的观龙者手稿,15,9,4622502,8,0,0,0,0,0,0,0,0,0,0,0
765,观龙者手稿 II,你可以在瓦德拉肯飞瀑之缘附近的凯斯塔兹处为你的崖际荒狂幼龙坐骑获取六种新的观龙者手稿（钩角、鳞片图案、矛尾、白色毛发、四角下巴和尖刺之腿）。,解锁新的观龙者手稿,15,15,4622502,8,0,0,0,0,0,0,0,0,0,0,0
766,观龙者手稿 III,你可以在瓦德拉肯飞瀑之缘附近的凯斯塔兹处为你的载风迅疾幼龙、复苏始祖幼龙和/或崖际荒狂幼龙坐骑获取三种新的观龙者手稿，为其提供青铜之鳞。,解锁新的观龙者手稿,15,21,4622502,8,0,0,0,0,0,0,0,0,0,0,0
767,观龙者手稿 IV,你可以为你的巨龙群岛幼龙添加护甲。每种颜色的护甲必须单独解锁。你也可以从瓦德拉肯飞瀑之缘附近的凯斯塔兹处获取四种新的观龙者手稿，为你的载风迅疾幼龙、复苏始祖幼龙、高地幼龙和/或崖际荒狂幼龙提供银色和紫色护甲。,解锁新的观龙者手稿,15,26,4571779,8,0,0,0,0,0,0,0,0,0,0,0
770,瓦德拉肯装备 I,你可以从瓦德拉肯黑曜飞地内的供给商索姆处获得有用的战斗腰带（物品等级376）。,解锁腰带护甲,15,16,4182955,8,0,0,0,0,0,0,0,0,0,0,0
771,瓦德拉肯装备 II,你可以从瓦德拉肯黑曜飞地内的供给商索姆处获得有用的战斗头盔（物品等级389）。,解锁头盔护甲,15,22,4182961,8,0,0,0,0,0,0,0,0,0,0,0
772,围攻灭龙要塞,你现在可以在觉醒海岸的“围攻灭龙要塞”世界事件中帮忙击败贾拉丁。,解锁围攻灭龙要塞事件,15,5,1380676,10,0,0,0,0,0,0,0,0,0,0,0
773,天际挑战,你现在可以完成巨龙群岛各处的驭龙术世界任务。（需要解锁世界任务）,解锁驭龙术世界任务,15,7,1100022,10,0,0,0,0,0,0,0,0,0,0,0
774,奖励补给 I,你有25%的几率从满载补给的人形生物身上获得额外的巨龙群岛补给。,解锁额外补给,15,11,133652,8,0,0,0,0,0,0,0,0,0,0,0
775,奖励补给 II,你有额外25%的几率能从满载补给的人形生物身上获得更多巨龙群岛补给，总共几率提高50%。,解锁额外补给,15,24,133652,8,0,0,0,0,0,0,0,0,0,0,0
779,巨龙群岛补给,拜访瓦德拉肯的乌纳托斯，获取一个瓦德拉肯联军补给包。,巨龙群岛补给,15,4,4549224,8,0,0,0,0,0,0,0,0,0,0,0
780,巨龙群岛补给,拜访瓦德拉肯的乌纳托斯，获取一个瓦德拉肯联军补给包。,巨龙群岛补给,15,8,4549224,8,0,0,0,0,0,0,0,0,0,0,0
781,巨龙群岛补给,拜访瓦德拉肯的乌纳托斯，获取一个瓦德拉肯联军补给包。,巨龙群岛补给,15,14,4549224,8,0,198868,0,0,0,0,0,0,0,0,0
785,雏龙救援,你可以从瓦德拉肯翡翠飞地里面的园丁卡玛处获得猩红始祖雏龙和魔法啮咬者宠物。,解锁战斗宠物,15,18,4452485,8,0,0,0,0,0,0,0,0,0,0,0
786,巨龙工程学 I,你可以从瓦德拉肯的多赛诺斯处获得结构图：匠械：接地线路。,解锁工程学配方,15,11,134942,8,0,0,0,0,0,0,0,0,0,0,96829
787,海象人珠宝加工 I,你可以从伊斯卡拉的罗库图克处获得图鉴：卡鲁亚克雕像、图鉴：导师的阿莱克丝塔萨之玉、图鉴：狂热伊瑟翡翠、图鉴：辐光阿莱克丝塔萨之玉和图鉴：活跃伊瑟翡翠。,解锁珠宝加工配方,14,10,1500870,8,0,0,0,0,0,0,0,0,0,0,96833
790,探险附魔 I,你可以从龙鳞先遣营地的马格尔老板处获得公式：附魔披风 - 优雅闪避和公式：附魔靴子 - 骑手的自信。,解锁附魔配方,13,9,1392955,8,0,0,0,0,0,0,0,0,0,0,96831
791,探险烹饪,你可以从龙鳞先遣营地的马格尔老板处获得食谱：沙拉配菜。,解锁烹饪食谱,13,13,1500870,8,0,0,0,0,0,0,0,0,0,0,100167
792,狩猎的召唤 I,和席卡尔半人马一起狩猎吧！,解锁半人马狩猎,12,5,236180,10,0,0,0,0,0,0,0,0,0,0,0
793,半人马军械 I,你可以从马鲁凯的蹄铁匠隆达尔处获得十二种头盔幻化外观。,解锁头盔幻化外观,12,7,4566663,8,0,0,0,0,0,0,0,0,0,0,0
794,半人马附魔,你可以在马鲁凯的军需官胡森处获得公式：附魔靴子 - 平原奔行者之风和公式：附魔胸甲 - 强横力量。,解锁新配方,12,8,237019,8,0,0,0,0,0,0,0,0,0,0,96831
795,观龙者手稿 I,你可以在马鲁凯的军需官胡森处为你的载风迅疾幼龙坐骑获取四种新的观龙者手稿（尖角下颚、黄角、羽脖和公牛角）。,解锁新的观龙者手稿,12,6,4549190,8,0,0,0,0,0,0,0,0,0,0,0
796,备用蹄脚,你可以返回欧恩伊尔清泉的拉蒂亚处，帮助喂养一头雷霆蜥蜴，使其对你忠心耿耿（并最终将其作为坐骑使用）。|n|n你必须要先完成一个任务链，起始任务是“苦闷的新兵”，可以在马鲁凯的轻风贤者沃德文处接取。,解锁雷背践踏者任务线,12,9,4008180,8,0,0,0,0,0,0,0,0,0,0,0
797,狩猎效率 I,你有25%的几率从被击败的野兽身上获得额外的巨龙群岛补给。,解锁额外补给,12,12,236995,8,0,0,0,0,0,0,0,0,0,0,0
798,艾拉格风石,你可以在马鲁凯的军需官胡森处获得艾拉格风石碎片。碎片可以让你返回艾拉格营地当前的位置。,解锁艾拉格风石碎片,12,11,132845,8,0,200613,0,0,0,0,0,0,0,0,0
799,友善的蹄铁匠,你可以从马鲁凯的军需官胡森处获得有用的战斗靴（物品等级376）。,解锁脚部护甲,12,11,346946,8,0,0,0,0,0,0,0,0,0,0,0
803,半人马军械 II,你可以从马鲁凯的蹄铁匠隆达尔处获得十二种马鲁克肩甲幻化外观。,解锁肩部外观,12,13,4566613,8,0,0,0,0,0,0,0,0,0,0,0
804,半人马炼金 I,你可以在马鲁凯的军需官胡森处获得配方：活跃炼金石。,解锁炼金配方,12,13,1500868,8,0,0,0,0,0,0,0,0,0,0,96830
805,巨龙附魔,你可以从瓦德拉肯的多赛诺斯处获得公式：附魔披风 - 思乡之速和公式：附魔靴子 - 看护者的壤土。,解锁附魔配方,15,11,134942,8,0,0,0,0,0,0,0,0,0,0,96831
806,巨龙炼金,你可以从瓦德拉肯的多赛诺斯处获得公式：维系炼金石。,解锁炼金配方,15,14,134942,8,0,0,0,0,0,0,0,0,0,0,96830
807,巨龙锻造 I,你可以从瓦德拉肯的多赛诺斯处获得设计图：黑曜焦灼大剑和设计图：黑曜焦灼唤法锤。,解锁锻造配方,15,14,134942,8,0,0,0,0,0,0,0,0,0,0,96828
808,巨龙裁缝 I,你可以从瓦德拉肯的多赛诺斯处获得图样：青纹便鞋和图样：时序布腰带。,解锁裁缝配方,15,14,134942,8,0,0,0,0,0,0,0,0,0,0,96826
809,巨龙锻造 II,你可以从瓦德拉肯的多赛诺斯处获得设计图：卡兹格罗金镰刀、设计图：卡兹格罗金针线盒和设计图：卡兹格罗金制皮匠工具包。,解锁锻造配方,15,19,134942,8,0,0,0,0,0,0,0,0,0,0,96828
